year,age,race_ethn,var,pop,m,q,p,lx,d,L,t,e,c,s,se,c_mn,se_tot,c_upr,c_lwr
2012,1,Asian/PI,1394,227844,0.006118221239093414,0.006099562004191807,0.9939004379958082,98246.62409714225,599.2613753830374,97946.99340945073,1701055.8709511142,17.314140679980817,0.017533759028577456,0.9824662409714225,6.040694369339026e-4,0.01754499829654328,6.068764135883373e-4,0.01873447606717642,0.016355520525910137
2012,2,Asian/PI,1278,239737,0.005330841714044974,0.0053166705494724934,0.9946833294505275,97647.36272175921,519.1588576164504,97387.78329295099,1603108.8775416636,16.41732897702147,0.02352637278240788,0.9764736272175921,6.00384877948487e-4,0.023572686674005916,6.011199708500789e-4,0.024750881816872072,0.02239449153113976
2012,3,Asian/PI,1187,240601,0.0049334790794718225,0.004921339416943587,0.9950786605830564,97128.20386414276,478.000858173531,96889.203435056,1505721.0942487125,15.50240851107292,0.028717961358572408,0.9712820386414276,5.971928293495496e-4,0.028738100499713017,5.978368092021246e-4,0.02990986064574918,0.027566340353676853
2012,4,Asian/PI,1102,250110,0.004406061333013474,0.004396375981903846,0.9956036240180961,96650.20300596923,424.9106311415817,96437.74769039845,1408831.8908136566,14.5766056045081,0.033497969940307626,0.9665020300596924,5.942538407389557e-4,0.033488283494701544,5.957245303789381e-4,0.034655903574244265,0.032320663415158823
2012,5,Asian/PI,1094,246396,0.0044400071429731005,0.004430172144988925,0.995569827855011,96225.29237482765,426.2946099223773,96012.14506986647,1312394.1431232581,13.638764931064816,0.037747076251723466,0.9622529237482765,5.916412774263767e-4,0.03772281170165552,5.941849817473767e-4,0.03888741426588038,0.03655820913743066
2012,6,Asian/PI,992,244012,0.004065373834073734,0.004057126965170874,0.9959428730348291,95798.99776490527,388.6686970683513,95604.6634163711,1216381.9980533915,12.69723093594824,0.04201002235094731,0.9579899776490527,5.890202047192967e-4,0.04197653281607787,5.933667385903589e-4,0.04313953162371497,0.04081353400844077
2012,7,Asian/PI,963,247420,0.003892167165144289,0.003884607394469174,0.9961153926055308,95410.32906783692,370.6316698056471,95225.0132329341,1120777.3346370205,11.746918238172574,0.04589670932163081,0.9541032906783692,5.866304749636995e-4,0.04585397203598156,5.891204408402287e-4,0.04700864810002841,0.044699295971934706
2012,8,Asian/PI,849,246984,0.00343746963366048,0.003431571671951449,0.9965684283280486,95039.69739803128,326.13553330191644,94876.62963138032,1025552.3214040864,10.790778479744302,0.049603026019687246,0.9503969739803128,5.843516458828347e-4,0.04957428390570271,5.865187283130009e-4,0.05072386061319619,0.04842470719820923
2012,9,Asian/PI,813,244811,0.003320929206612448,0.0033154240623120288,0.996684575937688,94713.56186472936,314.01562203360663,94556.55405371255,930675.6917727061,9.82621362188769,0.052864381352706435,0.9471356186472936,5.823464013283649e-4,0.05287025112631853,5.854786649037792e-4,0.05401778930952994,0.051722712943107124
2012,10,Asian/PI,751,233348,0.003218369131083189,0.0032131985016483153,0.9967868014983516,94399.54624269575,303.324480543306,94247.8840024241,836119.1377189935,8.857236830030725,0.05600453757304247,0.9439954624269575,5.804156760568001e-4,0.05602503960582417,5.854321051587779e-4,0.05717248653193537,0.05487759267971296
2012,11,Asian/PI,747,240508,0.0031059257904102982,0.0031011098818298625,0.9968988901181701,94096.22176215245,291.80272314947797,93950.32040057771,741871.2537165694,7.884176854537279,0.05903778237847557,0.9409622176215244,5.785506852761612e-4,0.059056605763550075,5.832114670059685e-4,0.06019970023888177,0.05791351128821838
2012,12,Asian/PI,751,235849,0.0031842407642177833,0.003179179128329195,0.9968208208716708,93804.41903900297,298.2210511538433,93655.30851342605,647920.9333159917,6.907147232014649,0.06195580960997027,0.9380441903900297,5.767565360289118e-4,0.061968333846758504,5.822676763711368e-4,0.06310957849244593,0.06082708920107108
2012,13,Asian/PI,860,226043,0.003804585853134138,0.0037973621579614346,0.9962026378420386,93506.19798784913,355.07689777390624,93328.65953896218,554265.6248025657,5.9275816654912115,0.06493802012150873,0.9350619798784913,5.749229236874413e-4,0.06499887171135625,5.803033935586858e-4,0.06613626636273127,0.06386147705998123
2012,14,Asian/PI,892,228124,0.003910154126703021,0.0039025243907774426,0.9960974756092226,93151.12109007522,363.5245220822835,92969.35882903408,460936.96526360355,4.948270722559388,0.06848878909924783,0.9315112109007522,5.72739733133286e-4,0.06851644453178962,5.76088374492011e-4,0.06964557774579397,0.06738731131778528
2012,15,Asian/PI,1057,230235,0.004590961408995157,0.004580447081102515,0.9954195529188975,92787.59656799294,425.0086758623802,92575.09223006174,367967.60643456946,3.9656982187800285,0.07212403432007064,0.9278759656799294,5.70504602355166e-4,0.07215809034487859,5.722082989581542e-4,0.07327961861083658,0.0710365620789206
2012,16,Asian/PI,1153,233938,0.0049286563106464105,0.004916540341855195,0.9950834596581448,92362.58789213056,454.1043894497998,92135.53569740566,275392.5142045077,2.9816457127223,0.07637412107869446,0.9236258789213055,5.678914362145527e-4,0.07636790326249572,5.726874313468684e-4,0.07749037062793558,0.07524543589705586
2012,17,Asian/PI,946,236235,0.004004487057379305,0.0039964851209084605,0.9960035148790916,91908.48350268076,373.3256655062578,91721.82066992763,183256.978507102,1.993907107625781,0.0809151649731924,0.9190848350268076,5.650993750586098e-4,0.0808586865372567,5.720769064709968e-4,0.08197995727393985,0.07973741580057354
2012,18,Asian/PI,16,243502,6.57078791960641e-5,6.570572050429141e-5,0.9999342942794958,91535.1578371745,-0,91535.1578371745,91535.1578371745,1,0.08464842162825503,0.915351578371745,5.628039819432967e-4,0.08461788521630724,5.713624866821283e-4,0.08573775569020421,0.08349801474241027
2004,0,Black,114942,631136,0.18211922628403387,0.1669195927430305,0.8330804072569695,100000,16691.95927430305,91654.02036284847,1152392.0200489264,11.523920200489263,0,1,0,0,0,0,0
2004,1,Black,41508,617670,0.06720093253679149,0.0650163527686929,0.9349836472313071,83308.04072569695,5416.384964290541,80599.84824355168,1060737.9996860777,12.732720520684213,0.16691959274303048,0.8330804072569695,9.703497782237473e-4,0.16690308481242783,9.741216475973e-4,0.16881236324171853,0.16499380638313713
2004,2,Black,34037,623792,0.054564662579834305,0.05311554663976324,0.9468844533602367,77891.65576140641,4137.25787444337,75823.02682418472,980138.1514425261,12.583352374031351,0.2210834423859359,0.7789165576140641,9.072611747337292e-4,0.2210558857296997,9.127309347930072e-4,0.222844838361894,0.2192669330975054
2004,3,Black,29349,641787,0.04573012541544157,0.04470787700421122,0.9552921229957888,73754.39788696304,3297.402549249993,72105.69661233804,904315.1246183414,12.26116883232247,0.2624560211303696,0.7375439788696304,8.590715014927134e-4,0.2624509924936044,8.619071557101247e-4,0.2641403305187962,0.26076165446841254
2004,4,Black,25692,624421,0.041145317021688894,0.04031591154100243,0.9596840884589976,70456.99533771304,2840.537991480058,69036.72634197302,832209.4280060035,11.811594065529961,0.29543004662286954,0.7045699533771305,8.206642384661542e-4,0.2954671984293816,8.257062030313328e-4,0.297085582587323,0.29384881427144016
2004,5,Black,24112,620588,0.03885347444681496,0.038113062006436486,0.9618869379935635,67616.45734623299,2577.070231492551,66327.92223048671,763172.7016640304,11.286789216953082,0.32383542653767017,0.6761645734623298,7.875784116232886e-4,0.3238810468910663,7.920339213973522e-4,0.3254334333770051,0.3223286604051275
2004,6,Black,22544,627722,0.03591398740206652,0.035280456467509866,0.9647195435324901,65039.387114740435,2294.6192657751235,63892.07748185287,696844.7794335437,10.714196586818877,0.3496061288525957,0.6503938711474043,7.575613867861593e-4,0.3496296725387691,7.614335631647289e-4,0.35112208232257197,0.3481372627549662
2004,7,Black,20922,631309,0.033140664872510925,0.032600464340807454,0.9673995356591926,62744.76784896531,2045.5085668324318,61722.013565549096,632952.7019516908,10.087736773132844,0.3725523215103469,0.6274476784896531,7.308342752581838e-4,0.37258563216229484,7.352923073439418e-4,0.374026805084689,0.3711444592399007
2004,8,Black,18713,643092,0.029098480466247443,0.028681190929245755,0.9713188090707543,60699.25928213288,1740.9270447346425,59828.79575976556,571230.6883861417,9.410834582528196,0.3930074071786712,0.6069925928213288,7.070087385285896e-4,0.3929882757951931,7.107925809706878e-4,0.39438142925389563,0.3915951223364905
2004,9,Black,17500,671905,0.026045348672803448,0.025710528828848684,0.9742894711711513,58958.33223739824,1515.8499006904676,58200.40728705301,511401.8926263762,8.673954523801566,0.41041667762601763,0.5895833223739824,6.86730885910206e-4,0.41041166650926,6.905485313145986e-4,0.4117651416306366,0.40905819138788335
2004,10,Black,16887,709490,0.02380160396904819,0.023521677146978098,0.9764783228530219,57442.48233670777,1351.14352404503,56766.91057468526,453201.4853393231,7.889657043071612,0.4255751766329223,0.5744248233670777,6.690746716703508e-4,0.42556978229417064,6.717888633838808e-4,0.42688648846640304,0.42425307612193824
2004,11,Black,17021,722048,0.023573225048750222,0.02329861332117825,0.9767013866788218,56091.33881266274,1306.8504136634292,55437.913605831025,396434.5747646379,7.067661124807062,0.4390866118733726,0.5609133881266274,6.533369132561004e-4,0.43909589327200305,6.559250844354226e-4,0.44038150643749646,0.43781028010650963
2004,12,Black,19200,730532,0.026282216247885102,0.025941318575605433,0.9740586814243946,54784.48839899931,1421.181866559993,54073.89746571932,340996.66115880694,6.224328658055618,0.4521551160100069,0.5478448839899931,6.381150691456943e-4,0.45217935643864404,6.417810243522722e-4,0.4534372472463745,0.45092146563091356
2004,13,Black,23388,738626,0.031664198119210535,0.031170700501119523,0.9688292994988805,53363.30653243932,1663.3716456721086,52531.62070960326,286922.76369308756,5.376780082371179,0.46636693467560686,0.5336330653243931,6.215615228490915e-4,0.4663810491397995,6.248353770454652e-4,0.4676057264788086,0.4651563718007904
2004,14,Black,28952,746497,0.03878381292892001,0.0380460279142624,0.9619539720857376,51699.93488676721,1966.9771658674945,50716.446303833465,234391.14298348426,4.533683523912475,0.48300065113232793,0.5169993488676721,6.021870147773427e-4,0.4830288873643779,6.055943037261907e-4,0.4842158521996812,0.48184192252907454
2004,15,Black,33918,709790,0.04778596486284676,0.04667085885223097,0.953329141147769,49732.957720899714,2321.079850096081,48572.417795851674,183674.6966796509,3.6932188451454935,0.5026704227910028,0.4973295772089972,5.792761908035175e-4,0.5026997163870376,5.835145226031265e-4,0.5038434048513397,0.5015560279227355
2004,16,Black,31124,686379,0.045345210153574046,0.04433990890972319,0.9556600910902768,47411.87787080363,2102.2383460303536,46360.75869778846,135102.2788837992,2.8495449864261877,0.5258812212919637,0.4741187787080363,5.522408734660685e-4,0.5259254533831943,5.57187476272491e-4,0.5270175408366884,0.5248333659297002
2004,17,Black,18048,666372,0.027083971115232933,0.026722100811968092,0.9732778991880319,45309.63952477328,1251.8392423572514,44683.719903594654,88741.52018601082,1.9585571882003372,0.5469036047522672,0.4530963952477328,5.277545634403572e-4,0.5469378156580036,5.355047827081391e-4,0.5479874050321115,0.5458882262838957
2004,18,Black,618,663260,9.317613002442481e-4,9.313274128236853e-4,0.9990686725871764,44057.80028241603,-0,44057.80028241603,44057.80028241603,1,0.5594219971758397,0.44057800282416026,5.131734747409747e-4,0.5594396647082834,5.195356833520414e-4,0.5604579546476535,0.5584213747689134
2012,0,Black,77714,669168,0.11613526050259426,0.10976166095829948,0.8902383390417006,100000,10976.166095829947,94511.91695208503,1361471.1588166996,13.614711588166996,0,1,0,0,0,0,0
2012,1,Black,29779,672414,0.0442867043220397,0.04332729281896571,0.9566727071810343,89023.83390417005,3857.1617194329447,87095.25304445358,1266959.2418646147,14.231685901423166,0.10976166095829942,0.8902383390417006,8.055535309309952e-4,0.1097477753657424,8.097096495307242e-4,0.11133480627882263,0.10816074445266217
2012,2,Black,25041,673163,0.03719901420606896,0.036519764585264194,0.9634802354147358,85166.67218473711,3110.2668186969677,83611.53877538862,1179863.988820161,13.853588012231935,0.14833327815262887,0.8516667218473711,7.706510772149962e-4,0.1483623132166116,7.814197377065501e-4,0.14989389590251645,0.14683073053070678
2012,3,Black,21647,678020,0.03192678682044778,0.0314251350270417,0.9685748649729583,82056.40536604014,2578.6336184614775,80767.08855680941,1096252.4500447724,13.359742547270628,0.17943594633959858,0.8205640536604014,7.425070812977242e-4,0.17945757819064728,7.558146284074934e-4,0.18093897486232596,0.1779761815189686
2012,4,Black,19449,698528,0.02784283521920381,0.027460545497545015,0.9725394545024549,79477.77174757866,2182.502967117878,78386.52026401972,1015485.361487963,12.776973223571789,0.20522228252421337,0.7947777174757866,7.191736960094087e-4,0.20527231104416374,7.324658389830031e-4,0.20670794408857043,0.20383667799975705
2012,5,Black,18040,695196,0.02594951639537627,0.025617140195621797,0.9743828598043782,77295.26878046078,1980.0837368073408,76305.22691205711,937098.8412239433,12.123624848055764,0.2270473121953922,0.7729526878046078,6.994247940095047e-4,0.22711832287574266,7.108330510703164e-4,0.22851155565584047,0.22572509009564484
