.imp,year,race_ethn,age,var,pop,m,q,p,lx,d,L,t,e,c,s,se,c_mn,se_tot,c_upr,c_lwr
1,2004,Black,14,57210,5699869,0.010037072781848145,0.009986952895308593,0.9900130471046914,81214.53135459259,811.08569905287,80808.98850506615,397531.21949431114,4.894828706929812,0.1878546864540741,0.8121453135459259,1.7384588103609572e-4,0.18784810222690815,1.7928853550434402e-4,0.18819950775649666,0.18749669669731964
1,2004,Black,15,56108,5810757,0.00965588476682126,0.00960949069939068,0.9903905093006093,80403.44565553972,772.6361632258777,80017.12757392679,316722.2309892449,3.939162412841483,0.19596554344460282,0.8040344565553972,1.7210969041114483e-4,0.19594824735550306,1.778107623360461e-4,0.19629675644968173,0.1955997382613244
1,2004,Black,16,47486,5886801,0.00806652033931502,0.00803411665660555,0.9919658833433944,79630.80949231384,639.7632129211852,79310.92788585325,236705.1034153181,2.972531673662886,0.20369190507686163,0.7963080949231384,1.704558039418639e-4,0.20367329486683655,1.7731544692024194e-4,0.20402083314280023,0.20332575659087287
1,2004,Black,17,28322,5865792,0.0048283334969940975,0.004816705167541305,0.9951832948324587,78991.04627939266,391.9446862136974,78795.0739362858,157394.17552946496,1.9925571687297206,0.21008953720607348,0.7899104627939265,1.6908634212819946e-4,0.21006895615537205,1.7682770056976312e-4,0.2104155384484888,0.2097223738622553
1,2004,Black,18,855,5860352,1.4589567316092958e-4,1.4588503116351673e-4,0.9998541149688365,78599.10159317896,-0,78599.10159317896,78599.10159317896,1,0.21400898406821045,0.7859910159317895,1.6824735471848658e-4,0.21399386411961493,1.7680311476258716e-4,0.21434039822454962,0.21364733001468025
1,2012,Black,0,142625,3380325,0.04219268857284433,0.04132096722207937,0.9586790327779207,100000,4132.096722207934,97933.95163889603,1650802.218992173,16.50802218992173,0,1,0,0,0,0,0
1,2012,Black,1,60007,3383252,0.017736485487927,0.017580576666469887,0.9824194233335302,95867.90327779207,1685.4130234289332,95025.1967660776,1552868.267353277,16.197999687691105,0.04132096722207934,0.9586790327779207,2.428070324770492e-4,0.041300765145957354,2.4357022374655953e-4,0.04177816278450061,0.040823367507414096
1,2012,Black,2,52338,3380997,0.015480049228082722,0.015361153521724506,0.9846388464782755,94182.49025436313,1446.7516918556066,93459.11440843533,1457843.0705871992,15.478918285659395,0.05817509745636873,0.9418249025436313,2.385383448274284e-4,0.0581552506042116,2.390086869184059e-4,0.058623707630571675,0.05768679357785153
1,2012,Black,3,47379,3384617,0.013998334228067755,0.013901038536293611,0.9860989614637063,92735.73856250753,1289.123075449068,92091.17702478298,1364383.9561787639,14.712601391092772,0.0726426143749247,0.9273573856250753,2.348741206917162e-4,0.07261160610756892,2.3612689049109283e-4,0.07307441481293146,0.07214879740220638
1,2012,Black,4,45128,3413262,0.01322137005597578,0.013134541737561798,0.9868654582624382,91446.61548705846,1201.1093878735264,90846.0607931217,1272292.7791539812,13.912956454184314,0.08553384512941542,0.9144661548705846,2.3160912648880258e-4,0.08548338026680843,2.343375147289826e-4,0.08594268179567724,0.08502407873793963
1,2012,Black,5,44769,3438567,0.013019667786028307,0.012935460089515845,0.9870645399104842,90245.50609918493,1167.3671424041677,89661.82252798285,1181446.7183608592,13.091474239862784,0.09754493900815064,0.9024550609918494,2.285670467501352e-4,0.09752152623394188,2.3011555420610953e-4,0.09797255272018585,0.09707049974769791
1,2012,Black,6,42874,3441483,0.01245800139067954,0.012380880875099625,0.9876191191249004,89078.13895678076,1102.865826999463,88526.70604328104,1091784.8958328764,12.256485245640262,0.10921861043219239,0.8907813895678076,2.2561042683912029e-4,0.10919731365835983,2.2887045455340002e-4,0.10964589974928449,0.10874872756743517
1,2012,Black,7,38664,3431749,0.011266558247704013,0.011203446108625094,0.9887965538913749,87975.2731297813,985.6262314010819,87482.46001408076,1003258.1897895954,11.403865587431447,0.12024726870218694,0.8797527312978131,2.228171710202448e-4,0.12024162548289737,2.2597938968792474e-4,0.1206845450866857,0.11979870587910903
1,2012,Black,8,34070,3411777,0.009985998498729548,0.009936386130239862,0.9900636138697602,86989.64689838022,864.3627209155238,86557.46553792246,915775.7297755147,10.527410587668069,0.13010353101619776,0.8698964689838022,2.203208508526432e-4,0.13011214620289108,2.252929270813006e-4,0.13055372033997042,0.12967057206581173
1,2012,Black,9,30123,3364671,0.008952732674309018,0.008912835557251942,0.991087164442748,86125.2841774647,767.620495195355,85741.47392986702,829218.2642375922,9.628046771131157,0.138747158225353,0.861252841774647,2.1813165780602836e-4,0.13874846797395618,2.2327423671207798e-4,0.13918608547791186,0.1383108504700005
1,2012,Black,10,26767,3329106,0.008040296704280369,0.00800810294243258,0.9919918970575674,85357.66368226934,683.552957693144,85015.88720342277,743476.7903077252,8.710135191553533,0.14642336317730664,0.8535766368226934,2.161874862101724e-4,0.14640309707677818,2.2141082226824577e-4,0.14683706228842394,0.1459691318651324
1,2012,Black,11,25280,3334268,0.007581874042518478,0.007553240184671943,0.992446759815328,84674.1107245762,639.5638957262272,84354.32877671308,658460.9031043024,7.776413563363089,0.15325889275423799,0.846741107245762,2.1445623456573567e-4,0.1532392978707231,2.1864553658107878e-4,0.15366784312242202,0.1528107526190242
1,2012,Black,12,25201,3370043,0.007477946127096895,0.007450090439622148,0.9925499095603778,84034.54682884997,626.0649739275977,83721.51434188617,574106.5743275892,6.831792351981748,0.15965453171150035,0.8403454682884997,2.128363951169603e-4,0.15963251393104713,2.1729834268571316e-4,0.16005841868271112,0.15920660917938315
1,2012,Black,13,25153,3395239,0.007408314996381698,0.0073809747035894395,0.9926190252964106,83408.48185492237,615.6358946359833,83100.66390760438,490385.0599857032,5.879318854390143,0.16591518145077633,0.8340848185492237,2.112507447244958e-4,0.16590109891982774,2.1823257483500797e-4,0.16632883476650434,0.16547336307315114
1,2012,Black,14,25955,3429498,0.007568163037272511,0.007539632453448107,0.9924603675465519,82792.84596028639,624.2276283155079,82480.73214612863,407284.3960780989,4.919318708689671,0.17207154039713612,0.8279284596028639,2.0969150832156986e-4,0.17205053845977497,2.1767390020888746e-4,0.17247717930418438,0.17162389761536556
1,2012,Black,15,25061,3453752,0.007256166626903148,0.007229935817406688,0.9927700641825933,82168.61833197088,594.0738367451413,81871.58141359831,324803.6639319703,3.952891876795656,0.17831381668029123,0.8216861833197088,2.0811051142021606e-4,0.17829474616357766,2.1597960556210698e-4,0.1787180661904794,0.17787142613667592
1,2012,Black,16,21869,3457404,0.0063252660088320605,0.006305324581207976,0.993694675418792,81574.54449522574,514.3539806065965,81317.36750492244,242932.08251837175,2.9780378673470826,0.18425455504774257,0.8157454449522574,2.066058857797202e-4,0.1842355277203831,2.1537214132244588e-4,0.18465765711737508,0.1838133983233911
1,2012,Black,17,14138,3476524,0.004066705709496037,0.004058453441604688,0.9959415465583953,81060.19051461914,337.1106771925988,80891.63517602284,161614.71501344937,1.9937618452093606,0.18939809485380854,0.8106019051461915,2.0530316860949108e-4,0.1893880496162632,2.162224276369798e-4,0.1898118455744317,0.18896425365809472
1,2012,Black,18,357,3544118,1.0073028042520029e-4,1.0072520738600736e-4,0.999899274792614,80723.07983742654,-0,80723.07983742654,80723.07983742654,1,0.19276920162573452,0.8072307983742655,2.0444935997962794e-4,0.1927525573448555,2.1888088974371644e-4,0.19318156388875318,0.1923235508009578
1,2004,Hispanic,0,128247,7158925,0.017914281823039075,0.01775524558640303,0.9822447544135969,100000,1775.5245586403034,99112.23772067984,1740028.1844839952,17.400281844839952,0,1,0,0,0,0,0
1,2004,Hispanic,1,73440,6988784,0.010508265815626867,0.010453342564462278,0.9895466574355377,98224.4754413597,1026.7740900031495,97711.08839635813,1640915.9467633152,16.705774598337733,0.017755245586403068,0.9822447544135969,1.4979419566041156e-4,0.01774736925866982,1.5029730517985033e-4,0.01804195197682233,0.017452786540517313
1,2004,Hispanic,2,67399,6886076,0.009787722354502041,0.009740055873199932,0.9902599441268001,97197.70135135655,946.7110419088131,96724.34583040213,1543204.8583669572,15.876968661928334,0.02802298648643453,0.9719770135135655,1.4822834561900518e-4,0.028013551314137096,1.4883578624885231e-4,0.028305269455184846,0.027721833173089346
1,2004,Hispanic,3,62739,6818051,0.009201896553721877,0.00915975300392201,0.990840246996078,96250.99030944773,881.6352976174239,95810.17266063901,1446480.512536555,15.028214337183526,0.03749009690552263,0.9625099030944774,1.4678459325068407e-4,0.03747150004904061,1.4769810700137587e-4,0.037760988338763304,0.037182011759317915
1,2004,Hispanic,4,59471,6706685,0.008867421088063626,0.00882827905413565,0.9911717209458644,95369.35501183031,841.9472792573797,94948.38137220162,1350670.3398759163,14.16251939324083,0.046306449881696854,0.9536935501183031,1.4544008263172667e-4,0.04629403832801053,1.4640229041061614e-4,0.04658098681721534,0.04600708983880572
1,2004,Hispanic,5,57580,6524095,0.008825745179982818,0.008786969403552787,0.9912130305964472,94527.40773257293,830.6094395432883,94112.1030128013,1255721.9585037145,13.284210247849723,0.05472592267427068,0.9452740773257293,1.4415609699659722e-4,0.05472134467321295,1.4534273743733536e-4,0.055006216438590126,0.05443647290783577
1,2004,Hispanic,6,55770,6303090,0.008848041198840568,0.008809069693056755,0.9911909303069433,93696.79829302964,825.3816261795728,93284.10747993985,1161609.8554909134,12.397540541973125,0.06303201706970363,0.9369679829302964,1.4288940178295252e-4,0.06303147189182653,1.4431698759512755e-4,0.06331433318751299,0.06274861059614008
1,2004,Hispanic,7,51600,6136793,0.008408300556984731,0.008373098791369151,0.9916269012086308,92871.41666685007,777.6215466459398,92482.6058935271,1068325.7480109732,11.503278256681382,0.0712858333314993,0.9287141666685007,1.4163067908424731e-4,0.07128673686191875,1.4367250077275162e-4,0.07156833496343334,0.07100513876040415
1,2004,Hispanic,8,46942,5994090,0.007831380576534553,0.00780083492298624,0.9921991650770138,92093.79512020413,718.4084931640245,91734.59087362212,975843.1421174462,10.596187732775489,0.07906204879795875,0.9209379512020412,1.4044479141638621e-4,0.07905808239890628,1.4291950659628798e-4,0.07933820463183501,0.07877796016597756
1,2004,Hispanic,9,44054,5969520,0.007379822833326633,0.007352692050984495,0.9926473079490155,91375.3866270401,671.8550789082656,91039.45908758597,884108.5512438242,9.67556564058571,0.086246133729599,0.913753866270401,1.3934920478275375e-4,0.08624402762826766,1.4170544211612287e-4,0.08652177029481527,0.08596628496172005
1,2004,Hispanic,10,41167,6167330,0.006675011714956067,0.006652807929522609,0.9933471920704774,90703.53154813184,603.4331739191257,90401.81496117228,793069.0921562382,8.743530473622142,0.09296468451868156,0.9070353154813184,1.3832461299243662e-4,0.09295195749830051,1.4115245635772165e-4,0.09322861631276165,0.09267529868383938
1,2004,Hispanic,11,39260,6126913,0.006407794594112891,0.006387330244008705,0.9936126697559913,90100.09837421271,575.4990833337797,89812.34883254583,702667.2771950657,7.798740399557367,0.09899901625787288,0.9010009837421271,1.3740436591027237e-4,0.09899128257968115,1.413516529840893e-4,0.09926833181952996,0.09871423333983234
1,2004,Hispanic,12,40184,6088603,0.006599871924643469,0.006578164403362747,0.9934218355966372,89524.59929087893,588.9075322805729,89230.14552473865,612854.92836252,6.845659552982323,0.10475400709121063,0.8952459929087894,1.3652671884823483e-4,0.10473422392523801,1.4114063818198387e-4,0.1050108595760747,0.10445758827440133
1,2004,Hispanic,13,41948,6029949,0.0069566094174262506,0.006932496083655338,0.9930675039163447,88935.69175859836,616.5463348136545,88627.41859119153,523624.78283778136,5.887678753981884,0.11064308241401644,0.8893569175859836,1.3562862364619943e-4,0.11062941855388835,1.3900947868290695e-4,0.11090187713210685,0.11035695997566984
1,2004,Hispanic,14,42028,5970783,0.007038942798624569,0.007014256324104438,0.9929857436758955,88319.1454237847,619.4931243282917,88009.39886162056,434997.36424658983,4.925289552557687,0.11680854576215294,0.8831914542378471,1.346883787439406e-4,0.11678982069709484,1.3894688646347143e-4,0.11706215659456325,0.11651748479962644
1,2004,Hispanic,15,40575,5945427,0.006824572902837761,0.006801364698226844,0.9931986353017731,87699.65229945641,596.4773191962886,87401.41363985828,346987.9653849694,3.9565489290670777,0.1230034770054359,0.8769965229945641,1.3374363993155254e-4,0.12300538853855117,1.366478824219133e-4,0.12327321838809811,0.12273755868900423
1,2004,Hispanic,16,34229,5938596,0.005763820269976271,0.005747257191228486,0.9942527428087715,87103.17498026013,500.604348784138,86852.87280586806,259586.5517451109,2.980219168864281,0.12896825019739877,0.8710317498026012,1.3283400066030972e-4,0.12897838233118505,1.3563890310708997e-4,0.12924423458127496,0.12871253008109515
1,2004,Hispanic,17,20931,5901688,0.0035466124268175477,0.003540334329952698,0.9964596656700473,86602.57063147599,314.30821580596967,86445.416523573,172733.67893924285,1.99455602391163,0.13397429368524016,0.8660257063147598,1.320705694947751e-4,0.13399212559330115,1.3556199324460532e-4,0.13425782710006057,0.13372642408654173
1,2004,Hispanic,18,529,5923640,8.930319870890196e-5,8.929921135629382e-5,0.9999107007886437,86288.26241567002,-0,86288.26241567002,86288.26241567002,1,0.13711737584329986,0.8628826241567001,1.3159124347990396e-4,0.13713508054162754,1.3504299301851584e-4,0.13739976480794383,0.13687039627531125
1,2012,Hispanic,0,89734,4458804,0.020125127724833835,0.01992463481457682,0.9800753651854232,100000,1992.4634814576857,99003.76825927116,1753175.175593936,17.531751755939357,0,1,0,0,0,0,0
1,2012,Hispanic,1,43771,4489524,0.009749585924922108,0.009702289273452121,0.9902977107265479,98007.53651854231,950.8974702813139,97532.08778340166,1654171.4073346648,16.87800210162111,0.019924634814576847,0.9800753651854232,1.672956858307438e-4,0.01991386307861929,1.6766886168260897e-4,0.020242494047517202,0.019585232109721375
1,2012,Hispanic,2,40084,4505369,0.008896940516969864,0.008857538022513314,0.9911424619774867,97056.639048261,859.6828707073291,96626.79761290734,1556639.3195512635,16.038463054312352,0.029433609517390047,0.97056639048261,1.6567253469261333e-4,0.02942947123474997,1.6632380756144015e-4,0.029755465897570395,0.02910347657192955
1,2012,Hispanic,3,37263,4516779,0.00824990551895499,0.008216014845844714,0.9917839851541553,96196.95617755367,790.3556200798339,95801.77836751376,1460012.521938356,15.177325561565235,0.03803043822446328,0.9619695617755367,1.6420508391728735e-4,0.03803991648840208,1.646675800802446e-4,0.038362664945359365,0.0377171680314448
1,2012,Hispanic,4,36368,4559736,0.0079759003591436,0.007944219208723612,0.9920557807912764,95406.60055747384,757.9309487877035,95027.63508307998,1364210.7435708423,14.298913655864187,0.04593399442526158,0.9540660055747384,1.6285597251005979e-4,0.04595640637920777,1.6351637415086033e-4,0.04627689847254345,0.04563591428587208
1,2012,Hispanic,5,36093,4595830,0.007853423647088773,0.007822706134418638,0.9921772938655814,94648.66960868613,740.4087283624249,94278.46524450491,1269183.1084877623,13.409413082455902,0.05351330391313869,0.9464866960868613,1.6156220896499e-4,0.053528272608939866,1.6305104570884052e-4,0.05384785265852919,0.05320869255935054
1,2012,Hispanic,6,34685,4582856,0.007568424580654509,0.007539892028572245,0.9924601079714278,93908.26088032371,708.0581476286461,93554.23180650939,1174904.6432432572,12.511195844000888,0.06091739119676287,0.9390826088032371,1.6029835528182936e-4,0.060919247067484306,1.6196196032781598e-4,0.061236692509726826,0.060601801625241786
1,2012,Hispanic,7,31910,4566256,0.006988219670557235,0.006963887084204547,0.9930361129157954,93200.20273269506,649.0356880554609,92875.68488866734,1081350.411436748,11.60244698756868,0.06799797267304941,0.9320020273269506,1.5908972299064663e-4,0.06799973323166701,1.605409145656326e-4,0.06831439342421565,0.06768507303911837
1,2012,Hispanic,8,29129,4547757,0.00640513554264223,0.006384688146155416,0.9936153118538446,92551.1670446396,590.9103391427634,92255.71187506823,988474.7265480806,10.680305371744431,0.07448832955360396,0.925511670446396,1.5798184012348238e-4,0.07449121299122485,1.587793361389754e-4,0.07480242049005724,0.07418000549239247
1,2012,Hispanic,9,25855,4483345,0.005766899491339614,0.005750318736242077,0.9942496812637579,91960.25670549684,528.8007871232403,91695.85631193522,896219.0146730123,9.745721105837688,0.08039743294503165,0.9196025670549683,1.5697317534153817e-4,0.0803992869627937,1.5742671513218842e-4,0.0807078433244528,0.08009073060113461
1,2012,Hispanic,10,23741,4406556,0.005387654213403846,0.005373179796020144,0.9946268202039799,91431.4559183736,491.27765166132303,91185.81709254294,804523.1583610771,8.799194437845589,0.08568544081626406,0.9143145591837359,1.560705295502843e-4,0.08568345017020473,1.563642605508517e-4,0.08598992412088441,0.08537697621952506
1,2012,Hispanic,11,22544,4352047,0.005180091115743924,0.00516670910378086,0.9948332908962192,90940.17826671228,469.8614469500608,90705.24754323724,713337.3412685342,7.844028402676268,0.0905982173328772,0.9094017826671228,1.5523193453415056e-4,0.09060172697193633,1.5562105156520907e-4,0.09090674423300414,0.09029670971086852
1,2012,Hispanic,12,22394,4314939,0.005189876380639448,0.005176443828857901,0.9948235561711422,90470.31681976221,468.31451319648477,90236.15956316396,622632.0937252969,6.8821699272450205,0.0952968318023778,0.9047031681976222,1.5442989628479547e-4,0.09529849394368754,1.5491683063071642e-4,0.09560213093172375,0.09499485695565134
1,2012,Hispanic,13,22415,4266869,0.005253266505252446,0.005239504249164315,0.9947604957508357,90002.00230656573,471.5658735185425,89766.21936980647,532395.934162133,5.915378775115253,0.09997997693434268,0.9000200230656573,1.5363049860118086e-4,0.09997862686141554,1.5415090830812702e-4,0.10028076264169947,0.09967649108113161
1,2012,Hispanic,14,22014,4225436,0.005209876566583898,0.0051963404204895475,0.9948036595795104,89530.43643304719,465.23062570112234,89297.82112019663,442629.71479232644,4.943902123422961,0.10469563566952811,0.8953043643304719,1.5282555095095875e-4,0.10469756595287365,1.5362510850017695e-4,0.10499867116553399,0.1043964607402133
1,2012,Hispanic,15,21031,4191650,0.00501735593382081,0.005004800501074981,0.994995199498925,89065.20580734606,445.7535866529506,88842.32901401959,353331.89367212984,3.967114772478156,0.1093479419265394,0.8906520580734606,1.5203141736326868e-4,0.10934088271283822,1.5285796105777606e-4,0.10964048431651147,0.10904128110916497
1,2012,Hispanic,16,18427,4151974,0.004438129911218134,0.004428303218732633,0.9955716967812673,88619.45222069311,392.43380551121663,88423.2353179375,264489.5646581102,2.984554271441891,0.11380547779306882,0.8861945222069312,1.5127053044946986e-4,0.11379367579590308,1.5183402844636418e-4,0.11409127049165795,0.11349608110014821
1,2012,Hispanic,17,11902,4125039,0.002885306054076095,0.0028811495549492983,0.9971188504450507,88227.0184151819,258.4716601272812,88097.78258511826,176066.32934017276,1.9956055696185204,0.11772981584818099,0.882270184151819,1.5060065867258108e-4,0.11771313617770167,1.5094050969007578e-4,0.11800897957669422,0.11741729277870912
1,2012,Hispanic,18,201,4134787,4.8611935753885266e-5,4.8610754222454663e-5,0.9999513892457775,87968.54675505462,-0,87968.54675505462,87968.54675505462,1,0.12031453244945378,0.8796854675505462,1.5015945593262013e-4,0.1202970088765595,1.504679530590051e-4,0.12059192606455515,0.12000209168856385
1,2004,White,0,298216,17049801,0.0174908786325424,0.017339239366869146,0.9826607606331309,100000,1733.923936686915,99133.03803165654,1758402.3974823435,17.584023974823435,0,1,0,0,0,0,0
1,2004,White,1,164548,17074779,0.00963690364601498,0.009590691361739106,0.9904093086382609,98266.07606331308,942.4396068524075,97794.85625988687,1659269.359450687,16.885474885367515,0.017339239366869097,0.9826607606331309,8.221622262802231e-5,0.017342432548068533,8.253630217323545e-5,0.017504203700328073,0.017180661395808993
1,2004,White,2,156500,17221724,0.009087359662714371,0.009046256370096277,0.9909537436299037,97323.63645646068,880.4145662551891,96883.42917333308,1561474.5031908,16.044144670748626,0.026763635435393174,0.9732363645646068,8.142771221186893e-5,0.026765338793181104,8.185160671268126e-5,0.026925767942337957,0.02660490964402425
1,2004,White,3,146824,17440479,0.008418576118236203,0.008383288442299887,0.9916167115577001,96443.22189020549,808.5113474103273,96038.96621650032,1464591.074017467,15.186044652104338,0.03556778109794512,0.9644322189020549,8.069109625156994e-5,0.035572213122228115,8.135412709792453e-5,0.035731667211340044,0.035412759033116185
1,2004,White,4,138983,17589474,0.007901486991595087,0.007870393087296082,0.9921296069127039,95634.71054279516,752.6827647615719,95258.36916041438,1368552.1078009668,14.310202854522776,0.04365289457204835,0.9563471054279516,8.001463951696764e-5,0.04365032527901822,8.084539066665314e-5,0.04380878224472486,0.04349186831331158
1,2004,White,5,132211,17707412,0.007466421405906182,0.007438651353059404,0.9925613486469406,94882.02777803359,705.7943243120826,94529.13061587754,1273293.7386405522,13.419756812315262,0.05117972221966416,0.9488202777803358,7.938489285123081e-5,0.05117817643963305,8.101156628638772e-5,0.051336959109554374,0.05101939376971173
1,2004,White,6,125491,17709354,0.0070861421596744864,0.007061124095101989,0.992938875904898,94176.2334537215,664.9900712260278,93843.73841810849,1178764.6080246747,12.516582632325418,0.05823766546278497,0.941762334537215,7.879437631061053e-5,0.05823965199640391,8.119634993108105e-5,0.05839879684226883,0.05808050715053899
1,2004,White,7,118656,17813761,0.006660917927438232,0.00663880765098859,0.9933611923490114,93511.24338249548,620.8031580211682,93200.84180348489,1084920.8696065661,11.602036614665037,0.06488756617504521,0.9351124338249548,7.823799944148514e-5,0.06489240058419199,8.148152907903974e-5,0.0650521043811869,0.06473269678719708
1,2004,White,8,111492,17922192,0.006220890837460061,0.006201601095743016,0.993798398904257,92890.44022447431,576.0694558801479,92602.40549653424,991720.0278030813,10.676233478994622,0.07109559775525687,0.9289044022447431,7.771859241219497e-5,0.07110242330157246,8.11689902589809e-5,0.07126151452248006,0.07094333208066486
1,2004,White,9,106496,18118996,0.005877588360856198,0.005860365951502742,0.9941396340484973,92314.37076859416,540.995995286663,92043.87277095084,899117.6223065471,9.739736238471245,0.07685629231405833,0.9231437076859417,7.723661270433191e-5,0.07686497100859842,8.113943694044467e-5,0.07702400430500168,0.07670593771219515
1,2004,White,10,102733,18778624,0.005470741626223519,0.005455817941065876,0.9945441820589341,91773.3747733075,500.6988246003748,91523.02536100731,807073.7495355962,8.794203673224137,0.08226625226692497,0.917733747733075,7.678397788903003e-5,0.08227354296160894,8.025307392559208e-5,0.0824308389865031,0.08211624693671478
1,2004,White,11,99189,18848142,0.005262534630734425,0.005248723835259318,0.9947512761647407,91272.67594870712,479.06506975987577,91033.14341382719,715550.724174589,7.839703577626123,0.08727324051292873,0.9127267594870713,7.636505848487666e-5,0.08727666138524519,7.981676200297599e-5,0.08743310223877102,0.08712022053171936
1,2004,White,12,100717,19185794,0.005249561211800773,0.0052358183373728195,0.9947641816626271,90793.61087894725,475.3788527562865,90555.9214525691,624517.5807607619,6.878430923883123,0.0920638912105275,0.9079361087894725,7.596423938222612e-5,0.09206922091753544,8.020308909862423e-5,0.09222641897216875,0.09191202286290213
1,2004,White,13,106042,19457157,0.005450025407103412,0.0054352143788744525,0.9945647856211256,90318.23202619096,490.8989533832646,90072.78254949933,533961.6593081926,5.912003006805442,0.09681767973809041,0.9031823202619096,7.556650442468407e-5,0.0968194979527313,7.956665863579226e-5,0.09697544860365745,0.09666354730180515
1,2004,White,14,109898,19706967,0.005576606486426856,0.005561100452000706,0.9944388995479992,89827.3330728077,499.5388225532224,89577.56366153108,443888.87675869325,4.941579156078342,0.10172666927192298,0.898273330728077,7.515578427327376e-5,0.1017304350796403,7.916678056380194e-5,0.10188560196954535,0.10157526818973525
1,2004,White,15,107148,20056190,0.0053423905537392695,0.005328158003246582,0.9946718419967534,89327.79425025448,475.95260184684594,89089.81794933105,354311.3130971623,3.9664173516313252,0.10672205749745522,0.8932779425025448,7.473783540738118e-5,0.1067229920570953,7.809629304020632e-5,0.1068760607914541,0.1065699233227365
1,2004,White,16,88835,20311531,0.0043736240266674135,0.004364080602778102,0.9956359193972218,88851.84164840763,387.75659865894704,88657.96334907816,265221.4951478311,2.9849859071838867,0.11148158351592374,0.8885184164840763,7.433962041151002e-5,0.1114828143785872,7.725602129742226e-5,0.11163423618033015,0.11133139257684425
1,2004,White,17,54677,20393472,0.0026811030510155405,0.0026775137059324846,0.9973224862940675,88464.08504974868,243.09220049613214,88342.53894950062,176563.53179875304,1.9958781204763576,0.11535914950251314,0.8846408504974869,7.401519631605425e-5,0.115359329680113,7.722565359337339e-5,0.11551069196115601,0.11520796739907
1,2004,White,18,1453,20581469,7.05974874776917e-5,7.059499556303408e-5,0.9999294050044369,88220.99284925255,-0,88220.99284925255,88220.99284925255,1,0.11779007150747445,0.8822099284925256,7.381180850129864e-5,0.11778868435782026,7.765059118439658e-5,0.11794087951654168,0.11763648919909885
1,2012,White,0,211277,10325493,0.020461686429887656,0.020254466162180008,0.97974553383782,100000,2025.4466162180033,98987.27669189099,1764035.2186316533,17.640352186316534,0,1,0,0,0,0,0
1,2012,White,1,93992,10369476,0.009064296016500738,0.009023400629310962,0.990976599370689,97974.553383782,884.063646659677,97532.52156045215,1665047.9419397623,16.994697954044284,0.020254466162180074,0.9797455338378199,1.0139558715457563e-4,0.02025604141188413,1.0166237081047559e-4,0.02045529965867266,0.0200567831650956
1,2012,White,2,87406,10384931,0.00841661827122395,0.00838134697219214,0.9916186530278078,97090.48973712232,813.7490821868705,96683.61519602888,1567515.4203793101,16.144891478284247,0.029095102628776792,0.9709048973712232,1.0048065414963568e-4,0.02909271236646529,1.0057137060679431e-4,0.029289832252854604,0.028895592480075973
1,2012,White,3,80902,10409430,0.007771991357836116,0.007741906343239698,0.9922580936567603,96276.74065493545,745.3655091828987,95904.05790034399,1470831.8051832814,15.277125037446746,0.03723259345064556,0.9627674065493544,9.963849092321476e-5,0.037225476443992454,9.990195142915988e-5,0.037421284268793605,0.037029668619191304
1,2012,White,4,77085,10509933,0.007334490143752582,0.007307691049763543,0.9926923089502364,95531.37514575255,698.1137751242204,95182.31825819044,1374927.7472829374,14.392420764227516,0.044686248542474494,0.9553137514575255,9.886709905830548e-5,0.0446796822230332,9.915106389428453e-5,0.044874018308266,0.044485346137800405
1,2012,White,5,73922,10628735,0.006954919846999666,0.0069308182044566045,0.9930691817955434,94833.26137062833,657.2720942955493,94504.62532348055,1279745.4290247466,13.494689632398408,0.0516673862937167,0.9483326137062833,9.814460884340102e-5,0.05165736684243973,9.88429846673227e-5,0.051851099092387685,0.05146363459249178
1,2012,White,6,70329,10737176,0.0065500463064030985,0.006528664778095345,0.9934713352219047,94175.98927633278,614.8434641306812,93868.56754426744,1185240.8037012664,12.585382036428763,0.05824010723667217,0.9417598927633278,9.746438640175989e-5,0.058234693835549446,9.890082842121809e-5,0.05842853945925503,0.05804084821184386
1,2012,White,7,65263,10859989,0.0060094904331855215,0.005991487539660452,0.9940085124603395,93561.1458122021,560.5704393301567,93280.86059253702,1091372.236156999,11.664801950455205,0.06438854187797904,0.935611458122021,9.682807409514003e-5,0.06437807486594287,9.849894897338135e-5,0.0645711328059307,0.06418501692595503
1,2012,White,8,59979,11006202,0.005449563800482673,0.005434755277669837,0.9945652447223302,93000.57537287194,505.43536783404124,92747.85768895491,998091.3755644619,10.732098931245998,0.06999424627128059,0.9300057537287194,9.62479298957097e-5,0.06997947439918653,9.836165667558166e-5,0.07017226324627067,0.06978668555210239
1,2012,White,9,55456,11080114,0.005005002656109856,0.004992508895967372,0.9950074911040326,92495.1400050379,461.78280930889014,92264.24860038346,905343.517875507,9.788011757441483,0.07504859994962099,0.924951400050379,9.57248459507442e-5,0.07503708513034832,9.754931504240163e-5,0.07522828178783142,0.07484588847286522
1,2012,White,10,51212,11127515,0.004602285415926197,0.004591719214738188,0.9954082807852618,92033.35719572901,422.591334632496,91822.06152841277,813079.2692751235,8.834614905397105,0.07966642804270985,0.9203335719572902,9.524693880577001e-5,0.07966390829384758,9.688893239853043e-5,0.07985381060134869,0.07947400598634646
1,2012,White,11,47663,11232438,0.004243335240310252,0.004234351354149792,0.9957656486458502,91610.76586109652,387.9121704786521,91416.8097758572,721257.2077467109,7.873061653477568,0.0838923413890349,0.9161076586109651,9.480959160671055e-5,0.08388876295913972,9.61693450249413e-5,0.0840772548753886,0.08370027104289084
